property1,property2,property3,property4,property6,property7,index,url
"Tokyo, Comme de Garçons",,,,35.6641173,139.7137624,1567,http://mappinggothic.org/building/2616
"Tokyo, Sogakudo Concert Hall",,,,35.71805501,139.7730929,1568,http://mappinggothic.org/building/2617
"Okinawa, Cornerstone of Peace",,,,26.09781578,127.7238321,1569,http://mappinggothic.org/building/2618
"Tokyo, Eye of Shinjuku",,,,35.69148719,139.6981359,1570,http://mappinggothic.org/building/2619
"Tokyo, From 1st Building",,,,35.66274006,139.7159082,1571,http://mappinggothic.org/building/2620
"Tokyo, Great Kanto Earthquake Memorial",,,,35.6992071,139.7962618,1572,http://mappinggothic.org/building/2621
"Kyoto, Hokanji Temple",,,,34.99853885,135.779238,1573,http://mappinggothic.org/building/2622
"Istanbul, Column of Constantine",,,,41.00852403,28.9713335,1574,http://mappinggothic.org/building/2636
Test Monument 1,,,,42.45588764,19.73144531,1575,http://mappinggothic.org/building/2638
test 2,,,,46.01222384,9.4921875,1576,http://mappinggothic.org/building/2639
Canopus,,,,,,1577,http://mappinggothic.org/building/2640
"Istanbul, Ivaz Efendi Camii",,,,,,1578,http://mappinggothic.org/building/2641
"Istanbul, Yeni Valide Camii",,,,41.01697582,28.97206306,1579,http://mappinggothic.org/building/2642
"Istanbul, Sultan Selim Camii",,,,,,1580,http://mappinggothic.org/building/2643
"Istanbul, Suleymaniye Camii",,0,,41.01598012,28.96391988,1581,http://mappinggothic.org/building/2644
"Istanbul, Atik Mustafa Pasha Camii",,,,41.01659535,28.95682812,1582,http://mappinggothic.org/building/2645
"Istanbul, Forum of Theodosius",,,,41.00941459,28.96228105,1583,http://mappinggothic.org/building/2646
"Istanbul, Gül Camii",,,,41.0268106,28.9563936,1584,http://mappinggothic.org/building/2647
"Istanbul, Eski Imaret Camii (Church of Saint Saviour Pantepoptes)",,,,41.02162627,28.95503104,1585,http://mappinggothic.org/building/2648
"Istanbul, Laleli Camii",,,,,,1586,http://mappinggothic.org/building/2649
"Istanbul, Mihrimah Sultan Camii",,,,,,1587,http://mappinggothic.org/building/2650
"Istanbul, Rustem Pasha Camii",,,,41.01794722,28.96874785,1588,http://mappinggothic.org/building/2651
"Istanbul, Saliha Sultan Cesmesi",,,,,,1589,http://mappinggothic.org/building/2652
"Istanbul, Sehzade Camii",,,,,,1590,http://mappinggothic.org/building/2653
"Split, Palace of Diocletian",,,,43.50844867,16.44007444,1591,http://mappinggothic.org/building/2654
Painting 1,,,,,,1592,http://mappinggothic.org/building/2655
"Romuliana, Palace of Galerius",,,,43.89934579,22.18573093,1593,http://mappinggothic.org/building/2657
"Villa Adriana, Small Baths",,0,,41.94058705,12.77521133,1594,http://mappinggothic.org/building/2658
"Villa Adriana, Peschiera",,,,,,1595,http://mappinggothic.org/building/2660
"Villa Adriana, Area del Macchiozzo",,0,,,,1596,http://mappinggothic.org/building/2661
"Villa Adriana, Cento Camerelle",,,,,,1597,http://mappinggothic.org/building/2662
"Villa Adriana, Three-Exedra Building",,,,,,1598,http://mappinggothic.org/building/2663
"Villa Adriana, Maritime Theater",,,,41.94246644,12.77580947,1599,http://mappinggothic.org/building/2667
"Villa Adriana, Temple of Venus",,,,,,1600,http://mappinggothic.org/building/2668
"Villa Adriana, Heliocaminus Baths",,,,,,1601,http://mappinggothic.org/building/2669
"Villa Adriana, Serapeum",,,,,,1602,http://mappinggothic.org/building/2670
"Villa Adriana, Stadium",,,,,,1603,http://mappinggothic.org/building/2671
"Villa Adriana, Greek Library",,,,,,1604,http://mappinggothic.org/building/2672
"Villa Adriana, Latin Library",,,,,,1605,http://mappinggothic.org/building/2673
"Villa Adriana, Caserma dei Vigili",,,,,,1606,http://mappinggothic.org/building/2674
"Villa Adriana, Inferi",,,,,,1607,http://mappinggothic.org/building/2675
"Villa Adriana, Hospitalia",,,,,,1608,http://mappinggothic.org/building/2676
"Villa Adriana, Inferi Entrance",,,,,,1609,http://mappinggothic.org/building/2677
"Villa Adriana, Lararium",,125,,,,1610,http://mappinggothic.org/building/2678
"Villa Adriana, Liceo",,,,,,1611,http://mappinggothic.org/building/2679
"Villa Adriana, Hall of the Philosophers",,0,,,,1612,http://mappinggothic.org/building/2680
"Mamallapuram, Temple Complex",,,,12.61722215,80.19830704,1613,http://mappinggothic.org/building/2681
"Istanbul, Pammakaristos Church",,,,41.02898376,28.94635946,1614,http://mappinggothic.org/building/2682
"Aradin, Church of Sultan Madokh",,,,,,1615,http://mappinggothic.org/building/2683
"Amadiye, Madrasa",,,,37.09017134,43.48779202,1616,http://mappinggothic.org/building/2684
"Bavian, Khannis Reliefs",,704,681,36.62875386,43.33282471,1617,http://mappinggothic.org/building/2685
"Erbil, Abbasid (Mudhafaria) Minaret",,,,,,1618,http://mappinggothic.org/building/2686
"Jerawana, Aqueduct",,,,36.58906837,43.34518433,1619,http://mappinggothic.org/building/2687
"Lalish, Sheikh Adi Temple",,,,,,1620,http://mappinggothic.org/building/2688
"Maltai, Reliefs",,,,36.87742359,42.88581848,1621,http://mappinggothic.org/building/2689
"Qyzqapan, Tomb",,,,35.79108282,45.09887695,1622,http://mappinggothic.org/building/2690
"Villa Adriana, Pantanello",,,,,,1623,http://mappinggothic.org/building/2691
"Villa Adriana, Academy Terrace",,,,,,1624,http://mappinggothic.org/building/2692
"Villa Adriana, Xystus",,,,,,1625,http://mappinggothic.org/building/2693
"Villa Adriana, Palaestra",,,,,,1626,http://mappinggothic.org/building/2694
"Villa Adriana, Tholos",,,,,,1627,http://mappinggothic.org/building/2695
"Villa Adriana, Academy Pavilion",,,,,,1628,http://mappinggothic.org/building/2696
"Villa Adriana, Basilica",,,,,,1629,http://mappinggothic.org/building/2697
"Villa Adriana, Republican Cryptoporticus",,,,,,1630,http://mappinggothic.org/building/2698
"Villa Adriana, Garden of the Libraries",,,,,,1631,http://mappinggothic.org/building/2699
"Villa Adriana, Didactic Museum",,,,,,1632,http://mappinggothic.org/building/2700
"Villa Adriana, Mimizia",,,,,,1633,http://mappinggothic.org/building/2701
"Villa Adriana, Palace Nymphaeum",,,,,,1634,http://mappinggothic.org/building/2702
"Villa Adriana, Palace",,,,,,1635,http://mappinggothic.org/building/2703
"Villa Adriana, Praetorium",,,,,,1636,http://mappinggothic.org/building/2704
"Villa Adriana, Hall of the Doric Pilasters",,,,,,1637,http://mappinggothic.org/building/2705
"Villa Adriana, Temple of Apollo",,,,,,1638,http://mappinggothic.org/building/2706
"Villa Adriana, Plutonium",,0,,,,1639,http://mappinggothic.org/building/2707
"Villa Adriana, Imperial Triclinium",,,,,,1640,http://mappinggothic.org/building/2708
"Villa Adriana, Tempe Pavilion",,,,,,1641,http://mappinggothic.org/building/2709
"Villa Adriana, Angled Terrace",,,,,,1642,http://mappinggothic.org/building/2710
"Villa Adriana, East Terraces",,,,,,1643,http://mappinggothic.org/building/2711
"Villa Adriana, Upper Park",,,,,,1644,http://mappinggothic.org/building/2712
"Aurangabad, Cave 9",,,,19.91787971,75.31617165,1645,http://mappinggothic.org/building/2713
"Bhojpur, Quarries",,,,23.10032909,77.57899046,1646,http://mappinggothic.org/building/2714
"Bhubaneswar, Vaital Deul",,,,20.24264984,85.83238363,1647,http://mappinggothic.org/building/2715
"Bhubaneswar, Rajarani Temple",,,,20.24349539,85.84362745,1648,http://mappinggothic.org/building/2716
"Ajanta, Cave 4",,,,20.55293249,75.70178479,1649,http://mappinggothic.org/building/2717
"Ajanta, Cave 24",,,,20.55207105,75.69903016,1650,http://mappinggothic.org/building/2718
"Ajanta, Cave 29",,,,20.55115184,75.69971144,1651,http://mappinggothic.org/building/2719
"Bedsa, Chaitya",,,,18.72143422,73.53509903,1652,http://mappinggothic.org/building/2720
"Ellora, Cave 2",,,,20.01999578,75.17950237,1653,http://mappinggothic.org/building/2721
"Ellora, Cave 4",,,,20.02027047,75.17982692,1654,http://mappinggothic.org/building/2722
"Ellora, Cave 16",,,,20.02377593,75.17891765,1655,http://mappinggothic.org/building/2723
"Ellora, Cave 29",,,,20.02872023,75.17678261,1656,http://mappinggothic.org/building/2724
"Ellora, Cave 30",,,,20.03236158,75.1753664,1657,http://mappinggothic.org/building/2725
"Ellora, Cave 31",,,,20.0330722,75.17452419,1658,http://mappinggothic.org/building/2726
"Ellora, Cave 32",,,,20.03303692,75.17406821,1659,http://mappinggothic.org/building/2727
"Hampi, Vittala Temple",,,,15.34234044,76.47518635,1660,http://mappinggothic.org/building/2728
"Junnar, Amba-Ambika Caves",,,,19.18583667,73.8843441,1661,http://mappinggothic.org/building/2729
"Junnar, Budh Lena Caves",,,,,,1662,http://mappinggothic.org/building/2730
"Junnar, Bhimashankar Caves",,,,19.17994933,73.88698339,1663,http://mappinggothic.org/building/2731
"Kalugumalai, Vettuvan Koil",,,,9.152953655,77.70433813,1664,http://mappinggothic.org/building/2732
"Kanheri, Cave 1",,,,19.20629378,72.90642142,1665,http://mappinggothic.org/building/2733
"Kanheri, Cave 3",,,,19.20611141,72.90682912,1666,http://mappinggothic.org/building/2734
"Khajuraho, Laksmana Temple",,,,24.852173,79.92179275,1667,http://mappinggothic.org/building/2735
"Khajuraho, Visvanatha Temple",,,,24.85338991,79.92238283,1668,http://mappinggothic.org/building/2736
"Nasik, Cave 6",,,,19.9412144,73.74838158,1669,http://mappinggothic.org/building/2737
"Nasik, Cave 18",,,,19.94073533,73.74941826,1670,http://mappinggothic.org/building/2738
"Nasik, Cave 17",,,,19.94079837,73.74923319,1671,http://mappinggothic.org/building/2739
"Nasik, Cave 19",,,,19.94069247,73.74947459,1672,http://mappinggothic.org/building/2740
"Pattadakal, Sangamesvara Temple",,,,15.94931666,75.81629634,1673,http://mappinggothic.org/building/2741
"Pattadakal, Mallikarjuna Temple",,,,15.94949718,75.81592351,1674,http://mappinggothic.org/building/2742
"Tanjavur, Brihadesvara Temple",,,,10.78290027,79.13188219,1675,http://mappinggothic.org/building/2743
"Villa Adriana, Antinoeion",,,,,,1676,http://mappinggothic.org/building/2744
"Romuliana, Small Temple",,,,43.89991013,22.18640685,1677,http://mappinggothic.org/building/2745
"Romuliana, Large Temple",,,,43.89895925,22.18625665,1678,http://mappinggothic.org/building/2746
"Romuliana, Palace Complex",,,,43.89980964,22.18581676,1679,http://mappinggothic.org/building/2747
"Romuliana, Dining Rooms",,,,,,1680,http://mappinggothic.org/building/2748
"Romuliana, Bath Complex",,,,43.89865775,22.18708277,1681,http://mappinggothic.org/building/2749
"Romuliana, Porticoed Hall",,,,43.89861137,22.18651414,1682,http://mappinggothic.org/building/2750
"Romuliana, Palace II?",,,,43.8999256,22.18680382,1683,http://mappinggothic.org/building/2751
"Romuliana, Younger Fortification Walls",,,,43.89934579,22.18465805,1684,http://mappinggothic.org/building/2752
"Romuliana, Older Fortification Walls",,,,43.8990211,22.18491554,1685,http://mappinggothic.org/building/2753
"Romuliana, Horreum",,,,43.89868867,22.18574166,1686,http://mappinggothic.org/building/2754
"Romuliana, ""House of Romula""",,,,,,1687,http://mappinggothic.org/building/2755
"Romuliana, ""House of Romula""",,,,,,1688,http://mappinggothic.org/building/2756
"Romuliana, North Mausoleum (Magura)",,,,43.89926075,22.20018268,1689,http://mappinggothic.org/building/2757
"Romuliana, North Tumulus (Magura)",,,,43.89904429,22.20005393,1690,http://mappinggothic.org/building/2758
"Romuliana, South Tumulus (Magura)",,,,43.89862683,22.2000432,1691,http://mappinggothic.org/building/2759
"Romuliana, South Mausoleum (Magura)",,,,43.89879691,22.20039725,1692,http://mappinggothic.org/building/2760
"Zakho, Bridge",,,,,,1693,http://mappinggothic.org/building/2761
"Lalish, Ain Baydha",,,,,,1694,http://mappinggothic.org/building/2762
"Lalish, Sheikh Shemsi",,,,,,1695,http://mappinggothic.org/building/2763
"Mamallapuram, Shore Temple",,,,12.6164788,80.19906878,1696,http://mappinggothic.org/building/2764
"Amadiye, Church",,,,37.09133525,43.48834991,1697,http://mappinggothic.org/building/2765
"Amadiye, Minaret",,,,37.09020557,43.48963737,1698,http://mappinggothic.org/building/2766
"Erbil Citadel, Hammam",,,,36.19088421,44.00994301,1699,http://mappinggothic.org/building/2767
"Romuliana, Tetrapylon (Magura)",,,,43.90130937,22.20086932,1700,http://mappinggothic.org/building/2768
"Erbil Citadel, House B13",,,,36.19180203,44.00895596,1701,http://mappinggothic.org/building/2769
"Romuliana, Cruciform Building",,,,43.89865775,22.18514085,1702,http://mappinggothic.org/building/2770
"Erbil Citadel, Rashid Aga Saray",,,,,,1703,http://mappinggothic.org/building/2771
,,,,,,1704,http://mappinggothic.org/building/2772
"Erbil Citadel, Selim Qaqa House",,,,,,1705,http://mappinggothic.org/building/2773
,,,,,,1706,http://mappinggothic.org/building/2774
,,,,,,1707,http://mappinggothic.org/building/2775
,,,,,,1708,http://mappinggothic.org/building/2776
,,,,35.56351205,34.67834473,1709,http://mappinggothic.org/building/2777
,,,,35.59478567,31.7477417,1710,http://mappinggothic.org/building/2778
Saint Hilarion Castle,,,,35.31142302,33.2810922,1711,http://mappinggothic.org/building/2779
Salamis,,,,35.18517324,33.90234947,1712,http://mappinggothic.org/building/2780
Saint Hilarion Castle,,,,35.3114263,33.28109488,1713,http://mappinggothic.org/building/2781
Larnaca Castle,,,,34.91032749,33.6376369,1714,http://mappinggothic.org/building/2782
Limassol Castle,,,,34.67231892,33.04160178,1715,http://mappinggothic.org/building/2783
Kyrenia Castle,,,,35.34178721,33.32230568,1716,http://mappinggothic.org/building/2784
Cyprus Museum,,,,35.17172107,33.35572466,1717,http://mappinggothic.org/building/2785
Paphos Gate,,,,35.1736965,33.35684717,1718,http://mappinggothic.org/building/2786
Famagusta Gate,,,,35.17430546,33.37121978,1719,http://mappinggothic.org/building/2787
Kyrenia Gate,,,,35.18159776,33.36177036,1720,http://mappinggothic.org/building/2788
"Alqosh, St. Rabban Hormuz Monastery",,,,36.65299604,43.06915283,1721,http://mappinggothic.org/building/2789
"Erbil Citadel, Yaqub Aga House",,,,,,1722,http://mappinggothic.org/building/2790
"Sirmium, Imperial Palace",,,,44.97672989,19.58973885,1723,http://mappinggothic.org/building/2791
"Mediana, Villa",,,,43.30965952,21.9486022,1724,http://mappinggothic.org/building/2792
"arkamen, Tetrarchic Palace",,,,44.25054803,22.34971046,1725,http://mappinggothic.org/building/2793
"Thessaloniki, Palace",,,,40.63165601,22.9505682,1726,http://mappinggothic.org/building/2794
"Luxor, Temple of Amun",,,,25.69981645,32.63892174,1727,http://mappinggothic.org/building/2795
"Trier, Imperial Palace",,,,49.75368401,6.643295288,1728,http://mappinggothic.org/building/2796
"Milan, Imperial Palace",,,,45.46518363,9.180646241,1729,http://mappinggothic.org/building/2797
"Nicomedia, Tetrarchic Capital City",,,,40.77131186,29.94821548,1730,http://mappinggothic.org/building/2798
"Alexandria, ""Pompey’s Pillar""",,,,31.18244297,29.89652395,1731,http://mappinggothic.org/building/2799
"Antioch, Palace",,,,36.20210515,36.16057634,1732,http://mappinggothic.org/building/2800
"Alexandria, Seated Porphyry Statue",,,,31.21603129,29.90152359,1733,http://mappinggothic.org/building/2801
"Athribis, Tetrarchic Bust",Tetrarchic Bust,,,30.464285,31.18486404,1734,http://mappinggothic.org/building/2802
"Ni, Tetrarchic porphyry head",,,,43.31805918,21.8911171,1735,http://mappinggothic.org/building/2803
"Rome, Five Column Monument (Decennalia Monument)",,,,41.89268197,12.48462081,1736,http://mappinggothic.org/building/2804
"Rome, Porphyry columns with standing Tetrarchic portraits",,,,41.9066209,12.45358229,1737,http://mappinggothic.org/building/2805
Salona,,,,,,1738,http://mappinggothic.org/building/2806
Idalion,,,,35.01925121,33.42325866,1739,http://mappinggothic.org/building/2807
Kition,,,,34.92333015,33.63054514,1740,http://mappinggothic.org/building/2808
Kourion,,,,34.66510531,32.88675785,1741,http://mappinggothic.org/building/2809
Palaipaphos,,,,34.70151988,32.59801269,1742,http://mappinggothic.org/building/2810
Paphos Castle,,,,34.75377797,32.40700722,1743,http://mappinggothic.org/building/2812
Venetian Column,,,,35.17811803,33.36089529,1744,http://mappinggothic.org/building/2813
"Crete, Church",,,,35.20972165,25.26855469,1745,http://mappinggothic.org/building/2815
"Le Puy, Cathédrale Notre Dame du Puy-en-Velay",,,,45.04532836,3.885211945,1746,http://mappinggothic.org/building/2816
"Figeac, Église Saint-Sauveur",,,,44.60761367,2.035099268,1747,http://mappinggothic.org/building/2817
"Le Puy, Chapelle Saint-Michel d’Aiguilhe",,,,45.05001288,3.882529736,1748,http://mappinggothic.org/building/2818
"Brioude, Basilique Saint-Julian",,,,45.29363364,3.384518623,1749,http://mappinggothic.org/building/2819
"Lavaudieu, Abbatial Saint-Andre",,,,45.26234081,3.45497489,1750,http://mappinggothic.org/building/2820
"Nasbinals, Eglise Sainte-Marie",Eglise Sainte-Marie,,,44.66238816,3.046528101,1751,http://mappinggothic.org/building/2821
"Camboulit, Eglise Saint-Martin",,,,44.33820705,1.207659245,1752,http://mappinggothic.org/building/2822
